# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 5.317554830001311,4.338344324458632,0.6505450342860426,175.5486843304013,1.6862625690130357,3.000000000000162,-0.16353436297369936,180.0,-15.802901051183932,0.0
 5.323036507993642,4.329084821211647,0.6512799430738206,175.46205791549403,1.7027076029900292,2.9999999999999596,-0.15818101684997152,180.0,-15.435212929186562,0.0
 5.328515752106638,4.319740730268438,0.6520354465924082,175.37748461591895,1.7191453353290158,2.999999999999838,-0.15308149012589387,180.0,-15.082332340672206,0.0
 5.333992180589647,4.310312845613318,0.6528114067816075,175.29488730149828,1.7355746207780434,3.000000000000162,-0.14822083549566653,180.0,-14.74349032249271,0.0
 5.3394654254905785,4.300801961230599,0.6536076855812206,175.21419256826877,1.7519943554808393,3.0000000000000813,-0.14358515668776087,180.0,-14.417967775612036,0.0
 5.344935132019415,4.291208871104597,0.6544241449310501,175.13533051579392,1.7684034750673492,2.9999999999998375,-0.1391615235611043,180.0,-14.105091647182485,0.0
 5.350400957944364,4.2815343692196235,0.6552606467708977,175.05823454019497,1.784800952842196,3.0,-0.13493789489406735,180.0,-13.804231459162738,0.0
 5.355862573018853,4.271779249559994,0.656117053040566,174.9828411415659,1.8011857980656627,3.0000000000001625,-0.13090304663566668,180.0,-13.514796124566411,0.0
 5.361319658437679,4.261944306110022,0.6569932256798571,174.9090897446961,1.8175570543221422,3.0,-0.1270465094040022,180.0,-13.236231049531442,5.212842489951285e-12
 5.366771906320709,4.252030332854021,0.6578890266285732,174.83692253197702,1.833913797971232,3.000000000000163,-0.12335850863726142,180.00000000000003,-12.968015471791647,-5.2177566248777734e-12
 5.37221901922262,4.242038123776305,0.6588043178265166,174.7662842875884,1.8502551366769646,2.999999999999837,-0.11982991177915833,180.0,-12.709660026967384,0.0
 5.377660709667261,4.231968472861185,0.6597389612134894,174.69712225206507,1.8665802080108864,3.0000000000001226,-0.11645217993415527,180.0,-12.460704517016563,0.0
 5.38309669970528,4.221822174092978,0.660692818729294,174.62938598644388,1.8828881781249445,3.0000000000002043,-0.11321732272514397,180.0,-12.220715855949623,0.0
 5.388526720493766,4.211600021455995,0.6616657523137323,174.56302724529587,1.8991782404904014,2.999999999999755,-0.1101178577112955,180.0,-11.989286191737826,0.0
 5.39395051189668,4.201302808934553,0.6626576239066068,174.49799985792205,1.9154496146991453,3.0000000000002047,-0.10714677326322858,180.0,-11.766031166193615,0.0
 5.399367822104986,4.190931330512963,0.6636682954477198,174.43425961717418,1.9317015453240611,2.999999999999754,-0.10429749435115046,180.0,-11.550588325662913,0.0
 5.4047784072753675,4.180486380175539,0.664697628876873,174.37176417527016,1.947933300835206,2.999999999999877,-0.10156385046590895,180.0,-11.342615647641837,0.0
 5.410182031186579,4.1699687519065955,0.6657454861338692,174.3104729461409,1.9641441725688409,2.9999999999998765,-0.09894004770067351,180.0,-11.141790182310922,0.0
 5.415578464912442,4.1593792396904465,0.6668117291585104,174.25034701383458,1.9803334737464282,2.9999999999999587,-0.09642064192413341,180.0,-10.947806803675126,0.0
 5.420967486510616,4.148718637511404,0.6678962198905988,174.19134904651693,1.9965005385409502,3.0,-0.09400051401839185,180.0,-10.760377050741967,0.0
 5.426348880726297,4.1379877393537825,0.6689988202699366,174.13344321569753,2.012644721187994,3.0,-0.09167484785204576,180.0,-10.579228056305856,0.0
 5.431722438710047,4.127187339201897,0.670119392236326,174.07659512031364,2.0287653951392413,2.999999999999752,-0.08943910917795987,180.0,-10.404101557328216,0.0
 5.437087957749005,4.116318231040059,0.6712577977295694,174.02077171532457,2.044861952256118,3.0000000000000826,-0.08728902695855793,180.0,-10.234752976759,0.0
 5.442445241010784,4.105381208852584,0.6724138986894689,173.96594124451371,2.0609338020414523,2.9999999999997513,-0.08522057554044524,180.0,-10.070950572257786,0.0
 5.447794097299362,4.0943770666237835,0.6735875570558265,173.91207317721333,2.076980370907188,3.000000000000083,-0.08322995823720088,180.0,-9.912474648661178,0.0
 5.453134340822373,4.083306598337974,0.6747786347684449,173.85913814867382,2.093001101476221,3.0,-0.0813135921752898,180.0,-9.759116819951352,0.0
 5.458465790969173,4.072170597979467,0.6759869937671259,173.80710790387144,2.1089954519166207,3.0000000000000835,-0.07946809499782106,180.0,-9.610679335514986,0.0
 5.463788272099137,4.060969859532577,0.6772124959916718,173.75595524446203,2.1249628953065134,3.000000000000167,-0.07769027120413843,180.0,-9.466974439415825,0.0
 5.46910161333966,4.049705176981617,0.678455003381885,173.7056539787501,2.140902919028083,3.0000000000000835,-0.07597710054529548,180.0,-9.327823784446252,0.0
 5.474405648393352,4.038377344310901,0.6797143778775676,173.65617887442275,2.1568150241891604,3.0000000000001674,-0.07432572687384191,180.0,-9.193057884138648,0.0
 5.479700215353966,4.026987155504744,0.6809904814185218,173.60750561388238,2.1726987250710006,2.999999999999832,-0.07273344779531793,180.0,-9.062515597315421,0.0
 5.484985156530607,4.015535404547458,0.6822831759445498,173.55961075203817,2.1885535486009244,3.000000000000084,-0.07119770536146829,180.0,-8.936043655835242,0.0
 5.490260318279808,4.004022885423358,0.683592323395454,173.51247167635572,2.204379033848527,3.0,-0.06971607640771005,180.0,-8.813496213780018,0.0
 5.495525550845071,3.9924503921167562,0.6849177857110362,173.4660665690771,2.220174731544315,3.0,-0.06828626567785115,180.0,-8.69473443827966,0.0
 5.5007807082034965,3.980818718611967,0.6862594248310991,173.42037437141423,2.2359402036195926,3.0,-0.06690609654557128,180.0,-8.579626114874781,0.0
 5.506025647919155,3.969128658893304,0.6876171026954447,173.3753747496588,2.2516750227665687,3.000000000000169,-0.06557350540484526,180.0,-8.4680452890415,5.429603270394241e-12
 5.511260231002854,3.9573810069450817,0.6889906812438752,173.33104806303677,2.2673787720176652,2.9999999999997455,-0.06428653374525664,180.00000000000003,-8.359871924048083,-1.0881016679749316e-11
 5.516484321777993,3.945576556751613,0.690380022416193,173.287375333237,2.2830510443430816,3.000000000000085,-0.06304332223200193,179.99999999999997,-8.254991583285996,1.0903191685153906e-11
 5.5216977877522,3.9337161022972102,0.6917849881522,173.2443382155002,2.2986914422657034,3.0000000000000853,-0.0618421056619236,180.00000000000003,-8.153295135140223,-5.462864528797136e-12
 5.52690049949447,3.9218004375661897,0.6932054403916987,173.2019189711624,2.3142995774925144,3.0000000000000853,-0.060681206571062234,180.0,-8.054678468789957,0.0
 5.5320923305175365,3.9098303565428636,0.6946412410744912,173.1601004416073,2.3298750705617133,3.0,-0.05955903073060974,180.0,-7.959042238444938,0.0
 5.537273157165216,3.8978066532115463,0.6960922521403796,173.11886602348838,2.3454175505047514,3.0,-0.05847406219081056,180.0,-7.86629161408139,-5.497746884225258e-12
 5.542442858504496,3.8857301215565503,0.6975583355291665,173.0781996451959,2.360926654522592,2.9999999999999143,-0.057424859175197907,179.99999999999997,-7.7763360522055445,5.509730036800325e-12
 5.547601316222129,3.8736015555621903,0.6990393531806537,173.0380857444725,2.3764020276754905,3.0000000000001723,-0.056410049500035114,180.0,-7.689089080704322,0.0
 5.552748414525519,3.86142174921278,0.7005351670346437,172.9985092471106,2.3918433225856623,3.0000000000001728,-0.055428326970836404,180.0,-7.604468093605225,0.0
 5.557884040047704,3.849191496492632,0.7020456390309384,172.95945554668643,2.407250199152217,2.9999999999997407,-0.054478447965509214,180.0,-7.5223941630624225,0.0
 5.563008081756224,3.8369115913860616,0.7035706311093404,172.920910485247,2.4226223242777762,3.0000000000000866,-0.05355922724765689,180.0,-7.442791856048112,0.0
 5.568120430865711,3.8245828278773812,0.7051100052096517,172.8828603349296,2.437959371606236,3.0,-0.052669536115384226,180.0,-7.36558906914962,0.0
 5.57322098075401,3.812205999950905,0.7066636232716746,172.8452917804257,2.453261021271134,3.000000000000174,-0.05180829787734013,180.0,-7.290716867318509,0.0
 5.578309626881679,3.7997819015909458,0.7082313472352113,172.8081919022709,2.4685269596541426,3.0000000000000875,-0.050974486348322225,180.0,-7.2181093352953,0.0
 5.5833862667147,3.787311326781819,0.7098130390400639,172.7715481609002,2.4837568791532063,3.0000000000000875,-0.05016712247084265,180.0,-7.147703436002295,0.0
 5.5884507996502615,3.774795069507837,0.7114085606260349,172.73534838143496,2.498950477959892,3.000000000000263,-0.0493852723325953,180.0,-7.07943887760284,0.0
 5.593503126945467,3.7622339237533136,0.7130177739329262,172.6995807391589,2.5141074598455084,3.000000000000176,-0.04862804382349668,180.0,-7.013257990166859,0.0
